date,sku_id,category,units_sold,units_received,closing_stock,lead_time_days
2026-05-09,SKU-1008,Sugar,57.0,0,798.0,5
2026-05-10,SKU-1008,Sugar,88.0,0,710.0,5
2026-05-11,SKU-1008,Sugar,111.0,0,599.0,5
2026-05-12,SKU-1008,Sugar,89.0,0,510.0,5
2026-05-13,SKU-1008,Sugar,115.0,0,395.0,5
2026-05-14,SKU-1008,Sugar,86.0,0,309.0,5
2026-05-15,SKU-1008,Sugar,87.0,0,222.0,5
2026-05-16,SKU-1008,Sugar,67.0,0,155.0,5
2026-05-17,SKU-1008,Sugar,89.0,0,66.0,5
2026-05-18,SKU-1008,Sugar,71.0,0,0.0,5
2026-05-19,SKU-1008,Sugar,102.0,0,0.0,5
2026-05-20,SKU-1008,Sugar,81.0,0,0.0,5
2026-05-21,SKU-1008,Sugar,91.0,0,0.0,5
2026-05-22,SKU-1008,Sugar,91.0,0,0.0,5
2026-05-23,SKU-1008,Sugar,72.0,0,0.0,5
2026-05-24,SKU-1008,Sugar,95.0,0,0.0,5
2026-05-25,SKU-1008,Sugar,75.0,0,0.0,5
2026-05-26,SKU-1008,Sugar,89.0,0,0.0,5
2026-05-27,SKU-1008,Sugar,95.0,0,0.0,5
2026-05-28,SKU-1008,Sugar,88.0,0,0.0,5
2026-05-29,SKU-1008,Sugar,69.0,568,499.0,5
2026-05-30,SKU-1008,Sugar,65.0,0,434.0,5
2026-05-31,SKU-1008,Sugar,69.0,0,365.0,5
2026-06-01,SKU-1008,Sugar,104.0,603,864.0,5
2026-06-02,SKU-1008,Sugar,117.0,0,747.0,5
2026-06-03,SKU-1008,Sugar,81.0,0,666.0,5
2026-06-04,SKU-1008,Sugar,77.0,0,589.0,5
2026-06-05,SKU-1008,Sugar,82.0,0,507.0,5
2026-06-06,SKU-1008,Sugar,78.0,0,429.0,5
2026-06-07,SKU-1008,Sugar,90.0,561,900.0,5
2026-06-08,SKU-1008,Sugar,96.0,0,804.0,5
2026-06-09,SKU-1008,Sugar,105.0,0,699.0,5
2026-06-10,SKU-1008,Sugar,120.0,0,579.0,5
2026-06-11,SKU-1008,Sugar,128.0,0,451.0,5
2026-06-12,SKU-1008,Sugar,85.0,0,366.0,5
2026-06-13,SKU-1008,Sugar,85.0,0,281.0,5
2026-06-14,SKU-1008,Sugar,79.0,0,202.0,5
2026-06-15,SKU-1008,Sugar,67.0,433,568.0,5
2026-06-16,SKU-1008,Sugar,109.0,0,459.0,5
2026-06-17,SKU-1008,Sugar,113.0,498,844.0,5
2026-06-18,SKU-1008,Sugar,90.0,0,754.0,5
2026-06-19,SKU-1008,Sugar,57.0,0,697.0,5
2026-06-20,SKU-1008,Sugar,79.0,0,618.0,5
2026-06-21,SKU-1008,Sugar,71.0,0,547.0,5
2026-06-22,SKU-1008,Sugar,67.0,0,480.0,5
2026-06-23,SKU-1008,Sugar,99.0,0,381.0,5
2026-06-24,SKU-1008,Sugar,85.0,0,296.0,5
2026-06-25,SKU-1008,Sugar,107.0,0,189.0,5
2026-06-26,SKU-1008,Sugar,70.0,435,554.0,5
2026-06-27,SKU-1008,Sugar,83.0,0,471.0,5
2026-06-28,SKU-1008,Sugar,82.0,0,389.0,5
2026-06-29,SKU-1008,Sugar,97.0,0,292.0,5
2026-01-01,SKU-1009,Beverages,372.0,0,2762.0,14
2026-01-02,SKU-1009,Beverages,194.0,0,2568.0,14
2026-01-03,SKU-1009,Beverages,231.0,5423,7760.0,14
2026-01-04,SKU-1009,Beverages,263.0,0,7497.0,14
2026-01-05,SKU-1009,Beverages,329.0,0,7168.0,14
2026-01-06,SKU-1009,Beverages,375.0,0,6793.0,14
2026-01-07,SKU-1009,Beverages,256.0,0,6537.0,14
2026-01-08,SKU-1009,Beverages,265.0,0,6272.0,14
2026-01-09,SKU-1009,Beverages,141.0,0,6131.0,14
2026-01-10,SKU-1009,Beverages,408.0,0,5723.0,14
2026-01-11,SKU-1009,Beverages,254.0,0,5469.0,14
2026-01-12,SKU-1009,Beverages,370.0,0,5099.0,14
2026-01-13,SKU-1009,Beverages,409.0,0,4690.0,14
2026-01-14,SKU-1009,Beverages,452.0,0,4238.0,14
2026-01-15,SKU-1009,Beverages,352.0,0,3886.0,14
2026-01-16,SKU-1009,Beverages,218.0,0,3668.0,14
2026-01-17,SKU-1009,Beverages,,0,3401.0,14
2026-01-18,SKU-1009,Beverages,297.0,0,3104.0,14
2026-01-19,SKU-1009,Beverages,403.0,0,2701.0,14
2026-01-20,SKU-1009,Beverages,418.0,0,2283.0,14
2026-01-21,SKU-1009,Beverages,338.0,0,1945.0,14
2026-01-22,SKU-1009,Beverages,371.0,0,1574.0,14
2026-01-23,SKU-1009,Beverages,361.0,6225,7438.0,14
2026-01-24,SKU-1009,Beverages,197.0,0,7241.0,14
2026-01-25,SKU-1009,Beverages,88.0,0,7153.0,14
2026-01-26,SKU-1009,Beverages,254.0,0,6899.0,14
2026-01-27,SKU-1009,Beverages,391.0,0,6508.0,14
2026-01-28,SKU-1009,Beverages,490.0,0,6018.0,14
2026-01-29,SKU-1009,Beverages,234.0,0,5784.0,14
2026-01-30,SKU-1009,Beverages,339.0,0,5445.0,14
2026-01-31,SKU-1009,Beverages,254.0,0,5191.0,14
2026-02-01,SKU-1009,Beverages,234.0,0,4957.0,14
2026-02-02,SKU-1009,Beverages,312.0,0,4645.0,14
2026-02-03,SKU-1009,Beverages,435.0,0,4210.0,14
2026-02-04,SKU-1009,Beverages,530.0,0,3680.0,14
2026-02-05,SKU-1009,Beverages,335.0,0,3345.0,14
2026-02-06,SKU-1009,Beverages,333.0,0,3012.0,14
2026-02-07,SKU-1009,Beverages,286.0,4629,7355.0,14
2026-02-08,SKU-1009,Beverages,300.0,0,7055.0,14
2026-02-09,SKU-1009,Beverages,302.0,0,6753.0,14
2026-02-10,SKU-1009,Beverages,318.0,0,6435.0,14
2026-02-11,SKU-1009,Beverages,,0,6076.0,14
2026-02-12,SKU-1009,Beverages,429.0,0,5647.0,14
2026-02-13,SKU-1009,Beverages,266.0,0,5381.0,14
2026-02-14,SKU-1009,Beverages,200.0,0,5181.0,14
2026-02-15,SKU-1009,Beverages,303.0,0,4878.0,14
2026-02-16,SKU-1009,Beverages,379.0,0,4499.0,14
2026-02-17,SKU-1009,Beverages,408.0,0,4091.0,14
2026-02-18,SKU-1009,Beverages,480.0,0,3611.0,14
2026-02-19,SKU-1009,Beverages,,0,3216.0,14
2026-02-20,SKU-1009,Beverages,420.0,5626,8422.0,14
2026-02-21,SKU-1009,Beverages,216.0,0,8206.0,14
2026-02-22,SKU-1009,Beverages,325.0,0,7881.0,14
2026-02-23,SKU-1009,Beverages,333.0,0,7548.0,14
2026-02-24,SKU-1009,Beverages,410.0,0,7138.0,14
2026-02-25,SKU-1009,Beverages,442.0,0,6696.0,14
2026-02-26,SKU-1009,Beverages,316.0,0,6380.0,14
2026-02-27,SKU-1009,Beverages,348.0,0,6032.0,14
2026-02-28,SKU-1009,Beverages,280.0,0,5752.0,14
2026-03-01,SKU-1009,Beverages,302.0,0,5450.0,14
2026-03-02,SKU-1009,Beverages,315.0,0,5135.0,14
2026-03-03,SKU-1009,Beverages,334.0,0,4801.0,14
2026-03-04,SKU-1009,Beverages,415.0,0,4386.0,14
2026-03-05,SKU-1009,Beverages,488.0,0,3898.0,14
2026-03-06,SKU-1009,Beverages,321.0,0,3577.0,14
2026-03-07,SKU-1009,Beverages,231.0,0,3346.0,14
2026-03-08,SKU-1009,Beverages,326.0,0,3020.0,14
2026-03-09,SKU-1009,Beverages,260.0,5996,8756.0,14
2026-03-10,SKU-1009,Beverages,405.0,0,8351.0,14
2026-03-11,SKU-1009,Beverages,377.0,0,7974.0,14
2026-03-12,SKU-1009,Beverages,431.0,0,7543.0,14
2026-03-13,SKU-1009,Beverages,332.0,0,7211.0,14
2026-03-14,SKU-1009,Beverages,198.0,0,7013.0,14
2026-03-15,SKU-1009,Beverages,239.0,0,6774.0,14
2026-03-16,SKU-1009,Beverages,360.0,0,6414.0,14
2026-03-17,SKU-1009,Beverages,521.0,0,5893.0,14
2026-03-18,SKU-1009,Beverages,493.0,0,5400.0,14
2026-03-19,SKU-1009,Beverages,450.0,0,4950.0,14
2026-03-20,SKU-1009,Beverages,292.0,0,4658.0,14
2026-03-21,SKU-1009,Beverages,240.0,0,4418.0,14
2026-03-22,SKU-1009,Beverages,294.0,0,4124.0,14
2026-03-23,SKU-1009,Beverages,322.0,0,3802.0,14
2026-03-24,SKU-1009,Beverages,321.0,0,3481.0,14
2026-03-25,SKU-1009,Beverages,402.0,6122,9201.0,14
2026-03-26,SKU-1009,Beverages,418.0,0,8783.0,14
2026-03-27,SKU-1009,Beverages,205.0,0,8578.0,14
2026-03-28,SKU-1009,Beverages,343.0,0,8235.0,14
2026-03-29,SKU-1009,Beverages,,0,7909.0,14
2026-03-30,SKU-1009,Beverages,388.0,0,7521.0,14
2026-03-31,SKU-1009,Beverages,408.0,0,7113.0,14
2026-04-01,SKU-1009,Beverages,408.0,0,6705.0,14
2026-04-02,SKU-1009,Beverages,333.0,0,6372.0,14
2026-04-03,SKU-1009,Beverages,315.0,0,6057.0,14
2026-04-04,SKU-1009,Beverages,331.0,0,5726.0,14
2026-04-05,SKU-1009,Beverages,177.0,0,5549.0,14
2026-04-06,SKU-1009,Beverages,398.0,0,5151.0,14
2026-04-07,SKU-1009,Beverages,478.0,0,4673.0,14
2026-04-08,SKU-1009,Beverages,,0,4317.0,14
2026-04-09,SKU-1009,Beverages,747.0,0,3570.0,14
2026-04-10,SKU-1009,Beverages,206.0,0,3364.0,14
2026-04-11,SKU-1009,Beverages,218.0,0,3146.0,14
2026-04-12,SKU-1009,Beverages,321.0,0,2825.0,14
2026-04-13,SKU-1009,Beverages,264.0,0,2561.0,14
2026-04-14,SKU-1009,Beverages,399.0,0,2162.0,14
2026-04-15,SKU-1009,Beverages,611.0,0,1551.0,14
2026-04-16,SKU-1009,Beverages,390.0,0,1161.0,14
2026-04-17,SKU-1009,Beverages,255.0,0,906.0,14
2026-04-18,SKU-1009,Beverages,228.0,0,678.0,14
2026-04-19,SKU-1009,Beverages,307.0,0,371.0,14
2026-04-20,SKU-1009,Beverages,367.0,0,4.0,14
2026-04-21,SKU-1009,Beverages,478.0,4805,4331.0,14
2026-04-22,SKU-1009,Beverages,383.0,0,3948.0,14
2026-04-23,SKU-1009,Beverages,416.0,0,3532.0,14
2026-04-24,SKU-1009,Beverages,446.0,0,3086.0,14
2026-04-25,SKU-1009,Beverages,392.0,0,2694.0,14
2026-04-26,SKU-1009,Beverages,311.0,0,2383.0,14
2026-04-27,SKU-1009,Beverages,326.0,0,2057.0,14
2026-04-28,SKU-1009,Beverages,551.0,0,1506.0,14
2026-04-29,SKU-1009,Beverages,310.0,5992,7188.0,14
2026-04-30,SKU-1009,Beverages,440.0,0,6748.0,14
2026-05-01,SKU-1009,Beverages,211.0,0,6537.0,14
2026-05-02,SKU-1009,Beverages,276.0,0,6261.0,14
2026-05-03,SKU-1009,Beverages,,0,5985.0,14
2026-05-04,SKU-1009,Beverages,260.0,0,5725.0,14
2026-05-05,SKU-1009,Beverages,456.0,0,5269.0,14
2026-05-06,SKU-1009,Beverages,580.0,0,4689.0,14
2026-05-07,SKU-1009,Beverages,356.0,0,4333.0,14
2026-05-08,SKU-1009,Beverages,308.0,0,4025.0,14
2026-05-09,SKU-1009,Beverages,326.0,0,3699.0,14
2026-05-10,SKU-1009,Beverages,314.0,0,3385.0,14
2026-05-11,SKU-1009,Beverages,398.0,0,2987.0,14
2026-05-12,SKU-1009,Beverages,391.0,6176,8772.0,14
2026-05-13,SKU-1009,Beverages,490.0,0,8282.0,14
2026-05-14,SKU-1009,Beverages,348.0,0,7934.0,14
2026-05-15,SKU-1009,BEVERAGES,439.0,0,7495.0,14
2026-05-16,SKU-1009,Beverages,271.0,0,7224.0,14
2026-05-17,SKU-1009,Beverages,267.0,0,6957.0,14
2026-05-18,SKU-1009,Beverages,259.0,0,6698.0,14
2026-05-19,SKU-1009,Beverages,366.0,0,6332.0,14
2026-05-20,SKU-1009,Beverages,338.0,0,5994.0,14
2026-05-21,SKU-1009,Beverages,316.0,0,5678.0,14
2026-05-22,SKU-1009,Beverages,377.0,0,5301.0,14
2026-05-23,SKU-1009,Beverages,733.0,0,4568.0,14
2026-05-24,SKU-1009,Beverages,,0,4504.0,14
2026-05-25,SKU-1009,Beverages,279.0,0,4225.0,14
2026-05-26,SKU-1009,Beverages,402.0,0,3823.0,14
2026-05-27,SKU-1009,Beverages,343.0,0,3480.0,14
2026-05-28,SKU-1009,Beverages,383.0,0,,14
2026-05-29,SKU-1009,Beverages,,5799,8468.0,14
2026-05-30,SKU-1009,Beverages,258.0,0,8210.0,14
2026-05-31,SKU-1009,Beverages,255.0,0,7955.0,14
2026-06-01,SKU-1009,Beverages,358.0,0,7597.0,14
2026-06-02,SKU-1009,Beverages,615.0,0,6982.0,14
2026-06-03,SKU-1009,Beverages,587.0,0,6395.0,14
2026-06-04,SKU-1009,Beverages,509.0,0,5886.0,14
2026-06-05,SKU-1009,Beverages,331.0,0,5555.0,14
2026-06-06,SKU-1009,Beverages,224.0,0,5331.0,14
2026-06-07,SKU-1009,Beverages,314.0,0,5017.0,14
2026-06-08,SKU-1009,Beverages,462.0,0,4555.0,14
2026-06-09,SKU-1009,Beverages,387.0,0,4168.0,14
2026-06-10,SKU-1009,Beverages,374.0,0,3794.0,14
2026-06-11,SKU-1009,Beverages,372.0,0,3422.0,14
2026-06-12,SKU-1009,Beverages,305.0,0,3117.0,14
2026-06-13,SKU-1009,Beverages,265.0,0,2852.0,14
2026-06-14,SKU-1009,Beverages,315.0,6141,8678.0,14
2026-06-15,SKU-1009,Beverages,457.0,0,8221.0,14
2026-06-16,SKU-1009,Beverages,435.0,0,7786.0,14
2026-06-17,SKU-1009,Beverages,388.0,0,7398.0,14
2026-06-18,SKU-1009,Beverages,337.0,0,7061.0,14
2026-06-19,SKU-1009,Beverages,380.0,0,6681.0,14
2026-06-20,SKU-1009,Beverages,328.0,0,6353.0,14
2026-06-21,SKU-1009,Beverages,274.0,0,6079.0,14
2026-06-22,SKU-1009,Beverages,304.0,0,5775.0,14
2026-06-23,SKU-1009,Beverages,412.0,0,5363.0,14
2026-06-24,SKU-1009,Beverages,535.0,0,4828.0,14
2026-06-25,SKU-1009,Beverages,473.0,0,4355.0,14
2026-06-26,SKU-1009,Beverages,165.0,0,4190.0,14
2026-06-27,SKU-1009,Beverages,297.0,0,3893.0,14
2026-06-28,SKU-1009,Beverages,250.0,0,3643.0,14
2026-06-29,SKU-1009,Beverages,385.0,6616,9874.0,14
2026-01-01,SKU-1010,Snacks,237.0,0,911.0,3
2026-01-02,SKU-1010,Snacks,196.0,0,715.0,3
2026-01-03,SKU-1010,Snacks,171.0,0,544.0,3
2026-01-04,SKU-1010,Snacks,209.0,0,335.0,3
2026-01-05,SKU-1010,Snacks,190.0,0,145.0,3
2026-01-06,SKU-1010,Snacks,200.0,783,728.0,3
2026-01-07,SKU-1010,Snacks,,0,461.0,3
2026-01-08,SKU-1010,Snacks,218.0,0,243.0,3
2026-01-09,SKU-1010,Snacks,155.0,0,88.0,3
2026-01-10,SKU-1010,Snacks,165.0,874,797.0,3
2026-01-11,SKU-1010,Snacks,179.0,0,618.0,3
2026-01-12,SKU-1010,Snacks,238.0,0,380.0,3
2026-01-13,SKU-1010,Snacks,205.0,0,175.0,3
2026-01-14,SKU-1010,Snacks,220.0,689,644.0,3
2026-01-15,SKU-1010,Snacks,277.0,0,367.0,3
2026-01-16,SKU-1010,Snacks,220.0,0,147.0,3
2026-01-17,SKU-1010,Snacks,159.0,0,,3
2026-01-18,SKU-1010,Snacks,173.0,0,0.0,3
2026-01-19,SKU-1010,Snacks,152.0,0,0.0,3
2026-01-20,SKU-1010,Snacks,229.0,0,0.0,3
2026-01-21,SKU-1010,Snacks,224.0,0,0.0,3
2026-01-22,SKU-1010,Snacks,204.0,879,675.0,3
2026-01-23,SKU-1010,Snacks,206.0,0,469.0,3
2026-01-24,SKU-1010,Snacks,124.0,0,345.0,3
2026-01-25,SKU-1010,Snacks,182.0,0,163.0,3
2026-01-26,SKU-1010,Snacks,216.0,0,0.0,3
2026-01-27,SKU-1010,Snacks,242.0,0,0.0,3
2026-01-28,SKU-1010,Snacks,195.0,0,0.0,3
2026-01-29,SKU-1010,Snacks,222.0,0,0.0,3
2026-01-30,SKU-1010,Snacks,155.0,0,0.0,3
2026-01-31,SKU-1010,Snacks,167.0,0,0.0,3
2026-02-01,SKU-1010,Snacks,175.0,0,0.0,3
2026-02-02,SKU-1010,Snacks,217.0,0,0.0,3
2026-02-03,SKU-1010,Snacks,430.0,875,445.0,3
2026-02-04,SKU-1010,Snacks,207.0,648,886.0,3
2026-02-05,SKU-1010,Snacks,199.0,0,687.0,3
2026-02-06,SKU-1010,Snacks,222.0,0,465.0,3
2026-02-07,SKU-1010,Snacks,176.0,931,1220.0,3
2026-02-08,SKU-1010,Snacks,153.0,0,1067.0,3
2026-02-09,SKU-1010,Snacks,193.0,0,874.0,3
2026-02-10,SKU-1010,Snacks,263.0,0,611.0,3
2026-02-11,SKU-1010,Snacks,227.0,0,384.0,3
2026-02-12,SKU-1010,Snacks,201.0,0,183.0,3
2026-02-13,SKU-1010,Snacks,221.0,688,650.0,3
2026-02-14,SKU-1010,Snacks,194.0,0,456.0,3
2026-02-15,SKU-1010,Snacks,176.0,874,1154.0,3
2026-02-16,SKU-1010,Snacks,212.0,0,942.0,3
2026-02-17,SKU-1010,Snacks,218.0,0,724.0,3
2026-02-18,SKU-1010,Snacks,218.0,0,506.0,3
2026-02-19,SKU-1010,Snacks,224.0,737,1019.0,3
2026-02-20,SKU-1010,Snacks,236.0,0,783.0,3
2026-02-21,SKU-1010,Snacks,146.0,0,637.0,3
2026-02-22,SKU-1010,Snacks,195.0,0,442.0,3
2026-02-23,SKU-1010,Snacks,254.0,0,188.0,3
2026-02-24,SKU-1010,Snacks,260.0,912,840.0,3
2026-02-25,SKU-1010,Snacks,277.0,0,563.0,3
2026-02-26,SKU-1010,Snacks,245.0,0,318.0,3
2026-02-27,SKU-1010,Snacks,143.0,686,861.0,3
2026-02-28,SKU-1010,Snacks,172.0,0,689.0,3
2026-03-01,SKU-1010,Snacks,186.0,0,503.0,3
2026-03-02,SKU-1010,Snacks,194.0,0,309.0,3
2026-03-03,SKU-1010,Snacks,252.0,0,57.0,3
2026-03-04,SKU-1010,Snacks,249.0,0,0.0,3
2026-03-05,SKU-1010,Snacks,262.0,0,0.0,3
2026-03-06,SKU-1010,Snacks,181.0,767,586.0,3
2026-03-07,SKU-1010,Snacks,161.0,0,425.0,3
2026-03-08,SKU-1010,Snacks,214.0,0,211.0,3
2026-03-09,SKU-1010,Snacks,196.0,865,880.0,3
2026-03-10,SKU-1010,Snacks,228.0,0,652.0,3
2026-03-11,SKU-1010,Snacks,225.0,0,427.0,3
2026-03-12,SKU-1010,Snacks,249.0,0,178.0,3
2026-03-13,SKU-1010,Snacks,198.0,0,0.0,3
2026-03-14,SKU-1010,Snacks,125.0,0,0.0,3
2026-03-15,SKU-1010,Snacks,164.0,0,0.0,3
2026-03-16,SKU-1010,Snacks,154.0,0,0.0,3
2026-03-17,SKU-1010,Snacks,213.0,772,559.0,3
2026-03-18,SKU-1010,Snacks,227.0,0,332.0,3
2026-03-19,SKU-1010,Snacks,169.0,911,1074.0,3
2026-03-20,SKU-1010,Snacks,142.0,0,932.0,3
2026-03-21,SKU-1010,Snacks,196.0,0,736.0,3
2026-03-22,SKU-1010,Snacks,142.0,0,594.0,3
2026-03-23,SKU-1010,Snacks,197.0,0,397.0,3
2026-03-24,SKU-1010,Snacks,193.0,0,204.0,3
2026-03-25,SKU-1010,Snacks,216.0,0,0.0,3
2026-03-26,SKU-1010,Snacks,244.0,782,538.0,3
2026-03-27,SKU-1010,Snacks,171.0,0,367.0,3
2026-03-28,SKU-1010,Snacks,172.0,665,860.0,3
2026-03-29,SKU-1010,Snacks,175.0,0,685.0,3
2026-03-30,SKU-1010,Snacks,191.0,0,494.0,3
2026-03-31,SKU-1010,Snacks,218.0,0,276.0,3
2026-04-01,SKU-1010,Snacks,254.0,0,22.0,3
2026-04-02,SKU-1010,Snacks,216.0,0,0.0,3
2026-04-03,SKU-1010,Snacks,202.0,0,0.0,3
2026-04-04,SKU-1010,Snacks,174.0,0,0.0,3
2026-04-05,SKU-1010,Snacks,183.0,0,0.0,3
2026-04-06,SKU-1010,Snacks,146.0,833,687.0,3
2026-04-07,SKU-1010,Snacks,209.0,0,478.0,3
2026-04-08,SKU-1010,Snacks,153.0,758,1083.0,3
2026-04-09,SKU-1010,Snacks,197.0,0,886.0,3
2026-04-10,SKU-1010,Snacks,198.0,0,688.0,3
2026-04-11,SKU-1010,Snacks,137.0,0,551.0,3
2026-04-12,SKU-1010,Snacks,182.0,0,369.0,3
2026-04-13,SKU-1010,Snacks,184.0,929,1114.0,3
2026-04-14,SKU-1010,Snacks,223.0,0,891.0,3
2026-04-15,SKU-1010,Snacks,264.0,0,627.0,3
2026-04-16,SKU-1010,Snacks,169.0,0,458.0,3
2026-04-17,SKU-1010,Snacks,167.0,0,291.0,3
2026-04-18,SKU-1010,Snacks,182.0,0,109.0,3
2026-04-19,SKU-1010,Snacks,171.0,790,728.0,3
2026-04-20,SKU-1010,Snacks,184.0,0,544.0,3
2026-04-21,SKU-1010,Snacks,236.0,892,1200.0,3
2026-04-22,SKU-1010,Snacks,197.0,0,1003.0,3
2026-04-23,SKU-1010,Snacks,172.0,0,831.0,3
2026-04-24,SKU-1010,Snacks,163.0,0,668.0,3
2026-04-25,SKU-1010,Snacks,160.0,0,508.0,3
2026-04-26,SKU-1010,Snacks,181.0,0,327.0,3
2026-04-27,SKU-1010,Snacks,238.0,778,867.0,3
2026-04-28,SKU-1010,Snacks,207.0,0,660.0,3
2026-04-29,SKU-1010,Snacks,232.0,0,428.0,3
2026-04-30,SKU-1010,Snacks,223.0,0,205.0,3
2026-05-01,SKU-1010,Snacks,241.0,0,0.0,3
2026-05-02,SKU-1010,Snacks,157.0,0,0.0,3
2026-05-03,SKU-1010,Snacks,114.0,0,0.0,3
2026-05-04,SKU-1010,Snacks,208.0,0,0.0,3
2026-05-05,SKU-1010,Snacks,182.0,756,574.0,3
2026-05-06,SKU-1010,Snacks,254.0,0,320.0,3
2026-05-07,SKU-1010,Snacks,207.0,903,1016.0,3
2026-05-08,SKU-1010,Snacks,209.0,0,807.0,3
2026-05-09,SKU-1010,Snacks,165.0,0,642.0,3
2026-05-10,SKU-1010,Snacks,157.0,0,485.0,3
2026-05-11,SKU-1010,Snacks,199.0,881,1167.0,3
2026-05-12,SKU-1010,Snacks,179.0,0,988.0,3
2026-05-13,SKU-1010,Snacks,192.0,0,796.0,3
2026-05-14,SKU-1010,Snacks,187.0,0,609.0,3
2026-05-15,SKU-1010,Snacks,144.0,0,465.0,3
2026-05-16,SKU-1010,Snacks,122.0,0,343.0,3
2026-05-17,SKU-1010,Snacks,139.0,631,835.0,3
2026-05-18,SKU-1010,Snacks,213.0,0,622.0,3
2026-05-19,SKU-1010,Snacks,191.0,0,431.0,3
2026-05-20,SKU-1010,Snacks,191.0,0,240.0,3
2026-05-21,SKU-1010,Snacks,235.0,0,5.0,3
2026-05-22,SKU-1010,Snacks,153.0,0,0.0,3
2026-05-23,SKU-1010,Snacks,173.0,0,0.0,3
2026-05-24,SKU-1010,Snacks,132.0,773,641.0,3
2026-05-25,SKU-1010,Snacks,205.0,0,436.0,3
2026-05-26,SKU-1010,Snacks,204.0,0,232.0,3
2026-05-27,SKU-1010,Snacks,171.0,0,61.0,3
2026-05-28,SKU-1010,Snacks,229.0,0,0.0,3
2026-05-29,SKU-1010,Snacks,171.0,0,0.0,3
2026-05-30,SKU-1010,Snacks,181.0,0,0.0,3
2026-05-31,SKU-1010,Snacks,175.0,747,572.0,3
2026-06-01,SKU-1010,Snacks,185.0,0,387.0,3
2026-06-02,SKU-1010,Snacks,227.0,664,824.0,3
2026-06-03,SKU-1010,Snacks,184.0,0,640.0,3
2026-06-04,SKU-1010,Snacks,153.0,0,487.0,3
2026-06-05,SKU-1010,Snacks,154.0,659,992.0,3
2026-06-06,SKU-1010,Snacks,182.0,0,810.0,3
2026-06-07,SKU-1010,Snacks,172.0,0,638.0,3
2026-06-08,SKU-1010,Snacks,188.0,0,450.0,3
2026-06-09,SKU-1010,Snacks,145.0,0,305.0,3
2026-06-10,SKU-1010,Snacks,273.0,694,726.0,3
2026-06-11,SKU-1010,Snacks,216.0,0,510.0,3
2026-06-12,SKU-1010,Snacks,195.0,0,315.0,3
2026-06-13,SKU-1010,Snacks,171.0,0,144.0,3
2026-06-14,SKU-1010,Snacks,177.0,0,0.0,3
2026-06-15,SKU-1010,Snacks,172.0,0,0.0,3
2026-06-16,SKU-1010,Snacks,171.0,0,0.0,3
2026-06-17,SKU-1010,Snacks,207.0,848,641.0,3
2026-06-18,SKU-1010,Snacks,222.0,0,419.0,3
2026-06-19,SKU-1010,Snacks,172.0,0,247.0,3
2026-06-20,SKU-1010,Snacks,33.0,0,214.0,3
2026-06-21,SKU-1010,Snacks,164.0,0,50.0,3
2026-06-22,SKU-1010,Snacks,259.0,0,0.0,3
2026-06-23,SKU-1010,Snacks,250.0,0,0.0,3
2026-06-24,SKU-1010,Snacks,226.0,0,0.0,3
2026-06-25,SKU-1010,Snacks,107.0,832,725.0,3
2026-06-26,SKU-1010,Snacks,178.0,0,547.0,3
2026-06-27,SKU-1010,Snacks,130.0,0,417.0,3
2026-06-28,SKU-1010,Snacks,137.0,0,280.0,3
2026-06-29,SKU-1010,Snacks,168.0,0,112.0,3
2026-01-01,SKU-1011,Sugar,168.0,3250,4953.0,14
2026-01-02,SKU-1011,Sugar,227.0,0,4726.0,14
2026-01-03,SKU-1011,Sugar,149.0,0,4577.0,14
2026-01-04,SKU-1011,Sugar,135.0,0,4442.0,14
2026-01-05,SKU-1011,Sugar,236.0,0,4206.0,14
2026-01-06,SKU-1011,Sugar,235.0,0,3971.0,14
2026-01-07,SKU-1011,Sugar,276.0,0,3695.0,14
2026-01-08,SKU-1011,Sugar,277.0,0,3418.0,14
2026-01-09,SKU-1011,Sugar,227.0,0,3191.0,14
2026-01-10,SKU-1011,Sugar,158.0,0,3033.0,14
2026-01-11,SKU-1011,Sugar,,0,2870.0,14
2026-01-12,SKU-1011,Sugar,182.0,0,2688.0,14
2026-01-13,SKU-1011,Sugar,221.0,0,2467.0,14
2026-01-14,SKU-1011,Sugar,236.0,0,2231.0,14
2026-01-15,SKU-1011,Sugar,183.0,0,2048.0,14
2026-01-16,SKU-1011,Sugar,131.0,3062,4979.0,14
2026-01-17,SKU-1011,Sugar,199.0,0,4780.0,14
2026-01-18,SKU-1011,Sugar,235.0,0,4545.0,14
2026-01-19,SKU-1011,Sugar,258.0,0,4287.0,14
2026-01-20,SKU-1011,Sugar,269.0,0,4018.0,14
2026-01-21,SKU-1011,Sugar,176.0,0,3842.0,14
2026-01-22,SKU-1011,Sugar,220.0,0,3622.0,14
2026-01-23,SKU-1011,Sugar,147.0,0,3475.0,14
2026-01-24,SKU-1011,Sugar,,0,3319.0,14
2026-01-25,SKU-1011,Sugar,141.0,0,3178.0,14
2026-01-26,SKU-1011,Sugar,188.0,0,2990.0,14
2026-01-27,SKU-1011,Sugar,190.0,0,2800.0,14
2026-01-28,SKU-1011,Sugar,239.0,0,2561.0,14
2026-01-29,SKU-1011,Sugar,202.0,0,2359.0,14
2026-01-30,SKU-1011,Sugar,144.0,0,2215.0,14
2026-01-31,SKU-1011,Sugar,141.0,0,2074.0,14
2026-02-01,SKU-1011,Sugar,130.0,0,1944.0,14
