timestamp,machine_id,line,temperature_c,vibration_mm_s,run_hours_since_maintenance,failure_event
2026-04-08 01:00:00,MCH-203,Line B,58.26,0.991,2330,0
2026-04-08 02:00:00,MCH-203,Line B,,1.068,2331,0
2026-04-08 03:00:00,MCH-203,Line B,60.58,1.092,2332,0
2026-04-08 04:00:00,MCH-203,Line B,57.74,0.909,2333,0
2026-04-08 05:00:00,MCH-203,Line B,57.63,0.985,2334,0
2026-04-08 06:00:00,MCH-203,Line B,,0.993,2335,0
2026-04-08 07:00:00,MCH-203,Line B,57.97,0.929,2336,0
2026-04-08 08:00:00,MCH-203,Line B,55.76,0.96,2337,0
2026-04-08 09:00:00,MCH-203,Line B,58.29,0.986,2338,0
2026-04-08 10:00:00,MCH-203,Line B,56.96,0.981,2339,0
2026-04-08 11:00:00,MCH-203,Line B,58.65,1.008,2340,0
2026-04-08 12:00:00,MCH-203,Line B,63.36,1.081,2341,0
2026-04-08 13:00:00,MCH-203,Line B,58.74,0.999,2342,0
2026-04-08 14:00:00,MCH-203,Line B,60.73,1.042,2343,0
2026-04-08 15:00:00,MCH-203,Line B,56.79,1.053,2344,0
2026-04-08 16:00:00,MCH-203,Line B,59.6,0.97,2345,0
2026-04-08 17:00:00,MCH-203,Line B,57.58,1.037,2346,0
2026-04-08 18:00:00,MCH-203,Line B,58.07,1.063,2347,0
2026-04-08 19:00:00,MCH-203,Line B,58.3,0.908,2348,0
2026-04-08 20:00:00,MCH-203,Line B,56.46,0.919,2349,0
2026-04-08 21:00:00,MCH-203,Line B,57.32,1.1,2350,0
2026-04-08 22:00:00,MCH-203,Line B,57.15,1.014,2351,0
2026-04-08 23:00:00,MCH-203,Line B,58.39,1.021,2352,0
2026-04-09 00:00:00,MCH-203,Line B,57.57,1.026,2353,0
2026-04-09 01:00:00,MCH-203,Line B,58.8,0.972,2354,0
2026-04-09 02:00:00,MCH-203,Line B,57.52,1.025,2355,0
2026-04-09 03:00:00,MCH-203,Line B,55.8,1.089,2356,0
2026-04-09 04:00:00,MCH-203,Line B,56.81,1.041,2357,0
2026-04-09 05:00:00,MCH-203,Line B,56.28,1.007,2358,0
2026-04-09 06:00:00,MCH-203,Line B,58.91,0.946,2359,0
2026-04-09 07:00:00,MCH-203,Line B,57.82,0.984,2360,0
2026-04-09 08:00:00,MCH-203,Line B,57.8,1.061,2361,0
2026-04-09 09:00:00,MCH-203,Line B,56.92,1.011,2362,0
2026-04-09 10:00:00,MCH-203,Line B,60.66,0.942,2363,0
2026-04-09 11:00:00,MCH-203,Line B,58.91,1.072,2364,0
2026-04-09 12:00:00,MCH-203,Line B,59.31,0.935,2365,0
2026-04-09 13:00:00,MCH-203,Line B,59.12,0.982,2366,0
2026-04-09 14:00:00,MCH-203,Line B,61.21,0.923,2367,0
2026-04-09 15:00:00,MCH-203,Line B,57.06,1.081,2368,0
2026-04-09 16:00:00,MCH-203,Line B,60.5,0.971,2369,0
2026-04-09 17:00:00,MCH-203,Line B,57.75,1.034,2370,0
2026-04-09 18:00:00,MCH-203,Line B,61.41,0.904,2371,0
2026-04-09 19:00:00,MCH-203,Line B,60.19,1.021,2372,0
2026-04-09 20:00:00,MCH-203,Line B,57.61,1.013,2373,0
2026-04-09 21:00:00,MCH-203,Line B,56.62,0.995,2374,0
2026-04-09 22:00:00,MCH-203,Line B,56.04,0.952,2375,0
2026-04-09 23:00:00,MCH-203,Line B,57.42,0.964,2376,0
2026-04-10 00:00:00,MCH-203,Line B,57.69,0.983,2377,0
2026-04-10 01:00:00,MCH-203,Line B,58.85,0.985,2378,0
2026-04-10 02:00:00,MCH-203,Line B,57.46,1.004,2379,0
2026-04-10 03:00:00,MCH-203,Line B,55.94,0.996,2380,0
2026-04-10 04:00:00,MCH-203,Line B,56.44,0.986,2381,0
2026-04-10 05:00:00,MCH-203,Line B,58.08,0.947,2382,0
2026-04-10 06:00:00,MCH-203,Line B,58.76,1.015,2383,0
2026-04-10 07:00:00,MCH-203,Line B,55.73,1.01,2384,0
2026-04-10 08:00:00,MCH-203,Line B,58.0,1.009,2385,0
2026-04-10 09:00:00,MCH-203,Line B,58.07,0.971,2386,0
2026-04-10 10:00:00,MCH-203,Line B,56.6,0.913,2387,0
2026-04-10 11:00:00,MCH-203,Line B,58.21,0.964,2388,0
2026-04-10 12:00:00,MCH-203,Line B,58.59,1.101,2389,0
2026-04-10 13:00:00,MCH-203,Line B,59.08,0.95,2390,0
2026-04-10 14:00:00,MCH-203,Line B,57.18,0.995,2391,0
2026-04-10 15:00:00,MCH-203,Line B,57.89,,2392,0
2026-04-10 16:00:00,MCH-203,Line B,55.82,0.998,2393,0
2026-04-10 17:00:00,MCH-203,Line B,60.0,1.01,2394,0
2026-04-10 18:00:00,MCH-203,Line B,57.87,1.042,2395,0
2026-04-10 19:00:00,MCH-203,Line B,56.89,1.033,2396,0
2026-04-10 20:00:00,MCH-203,Line B,58.93,0.944,2397,0
2026-04-10 21:00:00,MCH-203,Line B,57.26,0.997,2398,0
2026-04-10 22:00:00,MCH-203,Line B,58.26,0.909,2399,0
2026-04-10 23:00:00,MCH-203,Line B,58.74,0.929,2400,0
2026-04-11 00:00:00,MCH-203,Line B,56.3,1.028,2401,0
2026-04-11 01:00:00,MCH-203,Line B,59.15,1.072,2402,0
2026-04-11 02:00:00,MCH-203,Line B,55.04,0.977,2403,0
2026-04-11 03:00:00,MCH-203,Line B,60.84,0.99,2404,0
2026-04-11 04:00:00,MCH-203,Line B,59.44,1.02,2405,0
2026-04-11 05:00:00,MCH-203,Line B,57.97,1.033,2406,0
2026-04-11 06:00:00,MCH-203,Line B,57.46,0.98,2407,0
2026-04-11 07:00:00,MCH-203,Line B,59.93,0.975,2408,0
2026-04-11 08:00:00,MCH-203,Line B,57.93,0.964,2409,0
2026-04-11 09:00:00,MCH-203,Line B,60.4,1.066,2410,0
2026-04-11 10:00:00,MCH-203,Line B,59.39,1.048,2411,0
2026-04-11 11:00:00,MCH-203,Line B,59.72,0.937,2412,0
2026-04-11 12:00:00,MCH-203,Line B,55.25,1.027,2413,0
2026-04-11 13:00:00,MCH-203,Line B,56.44,1.007,2414,0
2026-04-11 14:00:00,MCH-203,Line B,55.87,1.043,2415,0
2026-04-11 15:00:00,MCH-203,Line B,58.11,1.013,2416,0
2026-04-11 16:00:00,MCH-203,Line B,56.75,1.056,2417,0
2026-04-11 17:00:00,MCH-203,Line B,54.92,1.001,2418,0
2026-04-11 18:00:00,MCH-203,Line B,58.2,0.96,2419,0
2026-04-11 19:00:00,MCH-203,Line B,60.85,1.028,2420,0
2026-04-11 20:00:00,MCH-203,Line B,59.05,0.944,2421,0
2026-04-11 21:00:00,MCH-203,Line B,60.71,0.914,2422,0
2026-04-11 22:00:00,MCH-203,Line B,61.35,0.994,2423,0
2026-04-11 23:00:00,MCH-203,Line B,59.12,1.066,2424,0
2026-04-12 00:00:00,MCH-203,Line B,56.86,0.982,2425,0
2026-04-12 01:00:00,MCH-203,Line B,59.72,1.048,2426,0
2026-04-12 02:00:00,MCH-203,Line B,59.68,1.012,2427,0
2026-04-12 03:00:00,MCH-203,Line B,58.1,1.032,2428,0
2026-04-12 04:00:00,MCH-203,Line B,56.29,1.021,2429,0
2026-04-12 05:00:00,MCH-203,Line B,56.73,1.048,2430,0
2026-04-12 06:00:00,MCH-203,Line B,58.62,1.002,2431,0
2026-04-12 07:00:00,MCH-203,Line B,59.88,0.991,2432,0
2026-04-12 08:00:00,MCH-203,Line B,58.32,1.068,2433,0
2026-04-12 09:00:00,MCH-203,Line B,56.15,1.04,2434,0
2026-04-12 10:00:00,MCH-203,Line B,58.17,0.976,2435,0
2026-04-12 11:00:00,MCH-203,Line B,63.59,1.074,2436,0
2026-04-12 12:00:00,MCH-203,Line B,58.52,1.056,2437,0
2026-04-12 13:00:00,MCH-203,Line B,57.02,0.979,2438,0
2026-04-12 14:00:00,MCH-203,Line B,61.56,0.999,2439,0
2026-04-12 15:00:00,MCH-203,Line B,58.24,1.079,2440,0
2026-04-12 16:00:00,MCH-203,Line B,58.82,1.032,2441,0
2026-04-12 17:00:00,MCH-203,Line B,57.43,1.02,2442,0
2026-04-12 18:00:00,MCH-203,Line B,56.02,1.033,2443,0
2026-04-12 19:00:00,MCH-203,Line B,58.61,0.995,2444,0
2026-04-12 20:00:00,MCH-203,Line B,59.41,1.017,2445,0
2026-04-12 21:00:00,MCH-203,Line B,59.4,1.031,2446,0
2026-04-12 22:00:00,MCH-203,Line B,56.95,0.939,2447,0
2026-04-12 23:00:00,MCH-203,Line B,55.92,1.035,2448,0
2026-04-13 00:00:00,MCH-203,Line B,60.31,1.027,2449,0
2026-04-13 01:00:00,MCH-203,Line B,55.95,1.024,2450,0
2026-04-13 02:00:00,MCH-203,Line B,55.9,1.02,2451,0
2026-04-13 03:00:00,MCH-203,Line B,58.02,1.014,2452,0
2026-04-13 04:00:00,MCH-203,Line B,58.73,1.012,2453,0
2026-04-13 05:00:00,MCH-203,Line B,57.71,0.97,2454,0
2026-04-13 06:00:00,MCH-203,Line B,57.09,1.027,2455,0
2026-04-13 07:00:00,MCH-203,Line B,57.69,1.029,2456,0
2026-04-13 08:00:00,MCH-203,Line B,56.4,1.064,2457,0
2026-04-13 09:00:00,MCH-203,Line B,57.3,1.079,2458,0
2026-04-13 10:00:00,MCH-203,Line B,56.5,1.027,2459,0
2026-04-13 11:00:00,MCH-203,Line B,59.27,1.122,2460,0
2026-04-13 12:00:00,MCH-203,Line B,57.0,1.028,2461,0
2026-04-13 13:00:00,MCH-203,Line B,57.78,1.059,2462,0
2026-04-13 14:00:00,MCH-203,Line B,58.37,1.054,2463,0
2026-04-13 15:00:00,MCH-203,Line B,58.96,1.037,2464,0
2026-04-13 16:00:00,MCH-203,Line B,59.11,1.01,2465,0
2026-04-13 17:00:00,MCH-203,Line B,56.63,1.072,2466,0
2026-04-13 18:00:00,MCH-203,Line B,56.97,0.982,2467,0
2026-04-13 19:00:00,MCH-203,Line B,59.88,1.002,2468,0
2026-04-13 20:00:00,MCH-203,Line B,58.94,1.033,2469,0
2026-04-13 21:00:00,MCH-203,Line B,60.13,0.977,2470,0
2026-04-13 22:00:00,MCH-203,Line B,58.49,0.988,2471,0
2026-04-13 23:00:00,MCH-203,Line B,56.58,0.973,2472,0
2026-04-14 00:00:00,MCH-203,Line B,57.1,0.962,2473,0
2026-04-14 01:00:00,MCH-203,Line B,59.23,0.94,2474,0
2026-04-14 02:00:00,MCH-203,Line B,57.48,0.926,2475,0
2026-04-14 03:00:00,MCH-203,Line B,59.0,1.027,2476,0
2026-04-14 04:00:00,MCH-203,Line B,55.77,1.058,2477,0
2026-04-14 05:00:00,MCH-203,Line B,58.05,1.059,2478,0
2026-04-14 06:00:00,MCH-203,Line B,59.92,1.025,2479,0
2026-04-14 07:00:00,MCH-203,Line B,56.58,1.042,2480,0
2026-04-14 08:00:00,MCH-203,Line B,58.83,0.99,2481,0
2026-04-14 09:00:00,MCH-203,Line B,56.07,0.962,2482,0
2026-04-14 10:00:00,MCH-203,Line B,56.54,1.091,2483,0
2026-04-14 11:00:00,MCH-203,Line B,57.35,1.043,2484,0
2026-04-14 12:00:00,MCH-203,Line B,57.64,1.108,2485,0
2026-04-14 13:00:00,MCH-203,Line B,58.84,0.975,2486,0
2026-04-14 14:00:00,MCH-203,Line B,59.1,0.923,2487,0
2026-04-14 15:00:00,MCH-203,Line B,58.31,1.034,2488,0
2026-04-14 16:00:00,MCH-203,Line B,56.83,1.022,2489,0
2026-04-14 17:00:00,MCH-203,Line B,59.11,1.033,2490,0
2026-04-14 18:00:00,MCH-203,Line B,57.05,1.058,2491,0
2026-04-14 19:00:00,MCH-203,Line B,59.54,1.011,2492,0
2026-04-14 20:00:00,MCH-203,Line B,59.87,1.122,2493,0
2026-04-14 21:00:00,MCH-203,Line B,58.8,1.083,2494,0
2026-04-14 22:00:00,MCH-203,Line B,55.83,1.024,2495,0
2026-04-14 23:00:00,MCH-203,Line B,60.52,1.057,2496,0
2026-04-15 00:00:00,MCH-203,Line B,58.14,1.12,2497,0
2026-04-15 01:00:00,MCH-203,Line B,57.52,1.038,2498,0
2026-04-15 02:00:00,MCH-203,Line B,57.81,0.999,2499,0
2026-04-15 03:00:00,MCH-203,Line B,58.24,1.012,2500,0
2026-04-15 04:00:00,MCH-203,Line B,60.0,1.019,2501,0
2026-04-15 05:00:00,MCH-203,Line B,59.78,0.999,2502,0
2026-04-15 06:00:00,MCH-203,Line B,58.36,1.045,2503,0
2026-04-15 07:00:00,MCH-203,Line B,56.12,1.055,2504,0
2026-04-15 08:00:00,MCH-203,Line B,56.12,1.098,2505,0
2026-04-15 09:00:00,MCH-203,Line B,57.16,1.104,2506,0
2026-04-15 10:00:00,MCH-203,Line B,60.0,1.018,2507,0
2026-04-15 11:00:00,MCH-203,Line B,57.24,1.092,2508,0
2026-04-15 12:00:00,MCH-203,Line B,57.92,0.996,2509,0
2026-04-15 13:00:00,MCH-203,Line B,56.48,1.055,2510,0
2026-04-15 14:00:00,MCH-203,Line B,57.53,0.973,2511,0
2026-04-15 15:00:00,MCH-203,Line B,58.21,1.022,2512,0
2026-04-15 16:00:00,MCH-203,Line B,56.05,0.976,2513,0
2026-04-15 17:00:00,MCH-203,Line B,58.71,1.04,2514,0
2026-04-15 18:00:00,MCH-203,Line B,59.56,1.108,2515,0
2026-04-15 19:00:00,MCH-203,Line B,56.6,1.015,2516,0
2026-04-15 20:00:00,MCH-203,Line B,57.9,1.166,2517,0
2026-04-15 21:00:00,MCH-203,Line B,60.15,1.046,2518,0
2026-04-15 22:00:00,MCH-203,Line B,57.54,1.065,2519,0
2026-04-15 23:00:00,MCH-203,Line B,60.84,1.057,2520,0
2026-04-16 00:00:00,MCH-203,Line B,58.12,1.043,2521,0
2026-04-16 01:00:00,MCH-203,Line B,59.75,1.007,2522,0
2026-04-16 02:00:00,MCH-203,Line B,62.13,1.022,2523,0
2026-04-16 03:00:00,MCH-203,Line B,58.64,1.052,2524,0
2026-04-16 04:00:00,MCH-203,Line B,59.86,1.037,2525,0
2026-04-16 05:00:00,MCH-203,Line B,55.75,1.102,2526,0
2026-04-16 06:00:00,MCH-203,Line B,59.44,1.081,2527,0
2026-04-16 07:00:00,MCH-203,Line B,56.49,1.065,2528,0
2026-04-16 08:00:00,MCH-203,Line B,59.13,1.099,2529,0
2026-04-16 09:00:00,MCH-203,Line B,60.12,1.051,2530,0
2026-04-16 10:00:00,MCH-203,Line B,57.47,1.043,2531,0
2026-04-16 11:00:00,MCH-203,Line B,59.99,1.043,2532,0
2026-04-16 12:00:00,MCH-203,Line B,57.46,1.007,2533,0
2026-04-16 13:00:00,MCH-203,Line B,61.37,1.031,2534,0
2026-04-16 14:00:00,MCH-203,Line B,58.8,1.161,2535,0
2026-04-16 15:00:00,MCH-203,Line B,58.48,1.067,2536,0
2026-04-16 16:00:00,MCH-203,Line B,56.19,1.087,2537,0
2026-04-16 17:00:00,MCH-203,Line B,56.97,1.046,2538,0
2026-04-16 18:00:00,MCH-203,Line B,58.43,1.047,2539,0
2026-04-16 19:00:00,MCH-203,Line B,60.34,1.132,2540,0
2026-04-16 20:00:00,MCH-203,Line B,57.37,1.047,2541,0
2026-04-16 21:00:00,MCH-203,Line B,58.46,1.046,2542,0
2026-04-16 22:00:00,MCH-203,Line B,57.77,1.125,2543,0
2026-04-16 23:00:00,MCH-203,Line B,54.1,1.014,2544,0
2026-04-17 00:00:00,MCH-203,Line B,57.51,1.081,2545,0
2026-04-17 01:00:00,MCH-203,Line B,55.84,1.046,2546,0
2026-04-17 02:00:00,MCH-203,Line B,57.92,1.072,2547,0
2026-04-17 03:00:00,MCH-203,Line B,57.85,0.972,2548,0
2026-04-17 04:00:00,MCH-203,Line B,58.52,1.099,2549,0
2026-04-17 05:00:00,MCH-203,Line B,56.99,1.038,2550,0
2026-04-17 06:00:00,MCH-203,Line B,,1.103,2551,0
2026-04-17 07:00:00,MCH-203,Line B,61.27,1.095,2552,0
2026-04-17 08:00:00,MCH-203,Line B,55.75,1.098,2553,0
2026-04-17 09:00:00,MCH-203,Line B,60.15,0.992,2554,0
2026-04-17 10:00:00,MCH-203,Line B,58.55,1.034,2555,0
2026-04-17 11:00:00,MCH-203,Line B,59.03,1.049,2556,0
2026-04-17 12:00:00,MCH-203,Line B,60.3,0.99,2557,0
2026-04-17 13:00:00,MCH-203,Line B,57.41,0.978,2558,0
2026-04-17 14:00:00,MCH-203,Line B,57.52,1.02,2559,0
2026-04-17 15:00:00,MCH-203,Line B,59.1,1.102,2560,0
2026-04-17 16:00:00,MCH-203,Line B,56.13,1.03,2561,0
2026-04-17 17:00:00,MCH-203,Line B,58.81,1.059,2562,0
2026-04-17 18:00:00,MCH-203,Line B,59.75,1.147,2563,0
2026-04-17 19:00:00,MCH-203,Line B,56.63,1.069,2564,0
2026-04-17 20:00:00,MCH-203,Line B,58.32,1.018,2565,0
2026-04-17 21:00:00,MCH-203,Line B,57.15,1.026,2566,0
2026-04-17 22:00:00,MCH-203,Line B,58.81,1.022,2567,0
2026-04-17 23:00:00,MCH-203,Line B,56.2,1.118,2568,0
2026-04-18 00:00:00,MCH-203,Line B,56.92,1.081,2569,0
2026-04-18 01:00:00,MCH-203,Line B,59.43,1.07,2570,0
2026-04-18 02:00:00,MCH-203,Line B,55.86,1.055,2571,0
2026-04-18 03:00:00,MCH-203,Line B,57.45,1.0,2572,0
2026-04-18 04:00:00,MCH-203,Line B,59.08,1.048,2573,0
2026-04-18 05:00:00,MCH-203,Line B,58.38,1.089,2574,0
2026-04-18 06:00:00,MCH-203,Line B,56.76,1.032,2575,0
2026-04-18 07:00:00,MCH-203,Line B,54.61,1.083,2576,0
2026-04-18 08:00:00,MCH-203,Line B,54.99,1.008,2577,0
2026-04-18 09:00:00,MCH-203,Line B,56.49,1.079,2578,0
2026-04-18 10:00:00,MCH-203,Line B,56.56,1.115,2579,0
2026-04-18 11:00:00,MCH-203,Line B,55.76,,2580,0
2026-04-18 12:00:00,MCH-203,Line B,58.77,0.941,2581,0
2026-04-18 13:00:00,MCH-203,Line B,58.4,1.109,2582,0
2026-04-18 14:00:00,MCH-203,Line B,59.94,0.976,2583,0
2026-04-18 15:00:00,MCH-203,Line B,57.07,1.099,2584,0
2026-04-18 16:00:00,MCH-203,Line B,57.49,1.085,2585,0
2026-04-18 17:00:00,MCH-203,Line B,59.9,0.952,2586,0
2026-04-18 18:00:00,MCH-203,Line B,58.75,1.089,2587,0
2026-04-18 19:00:00,MCH-203,Line B,57.04,1.084,2588,0
2026-04-18 20:00:00,MCH-203,Line B,57.99,1.057,2589,0
2026-04-18 21:00:00,MCH-203,Line B,59.38,1.0,2590,0
2026-04-18 22:00:00,MCH-203,Line B,56.38,,2591,0
2026-04-18 23:00:00,MCH-203,Line B,59.8,1.068,2592,0
2026-04-19 00:00:00,MCH-203,Line B,54.53,1.091,2593,0
2026-04-19 01:00:00,MCH-203,Line B,57.1,,2594,0
2026-04-19 02:00:00,MCH-203,Line B,57.99,1.138,2595,0
2026-04-19 03:00:00,MCH-203,Line B,59.36,1.026,2596,0
2026-04-19 04:00:00,MCH-203,Line B,58.92,0.972,2597,0
2026-04-19 05:00:00,MCH-203,Line B,57.02,1.065,2598,0
2026-04-19 06:00:00,MCH-203,Line B,55.76,1.117,2599,0
2026-04-19 07:00:00,MCH-203,Line B,60.93,1.058,2600,0
2026-04-19 08:00:00,MCH-203,Line B,56.94,0.999,2601,0
2026-04-19 09:00:00,MCH-203,Line B,56.75,,2602,0
2026-04-19 10:00:00,MCH-203,Line B,58.68,1.082,2603,0
2026-04-19 11:00:00,MCH-203,Line B,55.98,1.122,2604,0
2026-04-19 12:00:00,MCH-203,Line B,59.33,1.082,2605,0
2026-04-19 13:00:00,MCH-203,Line B,54.46,1.093,2606,0
2026-04-19 14:00:00,MCH-203,Line B,57.26,1.11,2607,0
2026-04-19 15:00:00,MCH-203,Line B,58.89,1.145,2608,0
2026-04-19 16:00:00,MCH-203,Line B,54.76,1.166,2609,0
2026-04-19 17:00:00,MCH-203,Line B,59.29,1.017,2610,0
2026-04-19 18:00:00,MCH-203,Line B,58.83,1.19,2611,0
2026-04-19 19:00:00,MCH-203,Line B,59.37,1.098,2612,0
2026-04-19 20:00:00,MCH-203,Line B,58.67,,2613,0
2026-04-19 21:00:00,MCH-203,Line B,56.31,1.119,2614,0
2026-04-19 22:00:00,MCH-203,Line B,59.25,1.075,2615,0
2026-04-19 23:00:00,MCH-203,Line B,58.49,1.084,2616,0
2026-04-20 00:00:00,MCH-203,Line B,57.02,1.103,2617,0
2026-04-20 01:00:00,MCH-203,Line B,59.17,1.059,2618,0
2026-04-20 02:00:00,MCH-203,Line B,55.64,1.129,2619,0
2026-04-20 03:00:00,MCH-203,Line B,57.06,1.015,2620,0
2026-04-20 04:00:00,MCH-203,Line B,58.83,1.062,2621,0
2026-04-20 05:00:00,MCH-203,Line B,58.05,1.074,2622,0
2026-04-20 06:00:00,MCH-203,Line B,55.63,1.009,2623,0
2026-04-20 07:00:00,MCH-203,Line B,57.24,1.026,2624,0
2026-04-20 08:00:00,MCH-203,Line B,61.8,1.202,2625,0
2026-04-20 09:00:00,MCH-203,Line B,57.24,1.069,2626,0
2026-04-20 10:00:00,MCH-203,Line B,58.86,1.059,2627,0
2026-04-20 11:00:00,MCH-203,Line B,59.27,1.048,2628,0
2026-04-20 12:00:00,MCH-203,Line B,58.05,1.026,2629,0
2026-04-20 13:00:00,MCH-203,Line B,58.35,1.035,2630,0
2026-04-20 14:00:00,MCH-203,Line B,57.85,1.066,2631,0
2026-04-20 15:00:00,MCH-203,Line B,58.4,1.103,2632,0
2026-04-20 16:00:00,MCH-203,Line B,56.92,1.09,2633,0
2026-04-20 17:00:00,MCH-203,Line B,58.02,1.183,2634,0
2026-04-20 18:00:00,MCH-203,Line B,58.64,1.098,2635,0
2026-04-20 19:00:00,MCH-203,Line B,56.06,1.078,2636,0
2026-04-20 20:00:00,MCH-203,Line B,57.54,1.039,2637,0
2026-04-20 21:00:00,MCH-203,Line B,57.09,1.057,2638,0
2026-04-20 22:00:00,MCH-203,Line B,56.63,0.939,2639,0
2026-04-20 23:00:00,MCH-203,Line B,57.03,1.094,2640,0
2026-04-21 00:00:00,MCH-203,Line B,55.92,1.059,2641,0
2026-04-21 01:00:00,MCH-203,Line B,57.42,1.128,2642,0
2026-04-21 02:00:00,MCH-203,Line B,55.36,1.104,2643,0
2026-04-21 03:00:00,MCH-203,Line B,61.41,1.121,2644,0
2026-04-21 04:00:00,MCH-203,Line B,56.2,1.107,2645,0
2026-04-21 05:00:00,MCH-203,Line B,59.62,1.091,2646,0
2026-04-21 06:00:00,MCH-203,Line B,57.65,0.96,2647,0
2026-04-21 07:00:00,MCH-203,Line B,60.74,1.016,2648,0
2026-04-21 08:00:00,MCH-203,Line B,59.58,1.033,2649,0
2026-04-21 09:00:00,MCH-203,Line B,59.88,1.044,2650,0
2026-04-21 10:00:00,MCH-203,Line B,57.75,1.053,2651,0
2026-04-21 11:00:00,MCH-203,Line B,58.5,1.063,2652,0
2026-04-21 12:00:00,MCH-203,Line B,55.04,1.062,2653,0
2026-04-21 13:00:00,MCH-203,Line B,56.91,1.024,2654,0
2026-04-21 14:00:00,MCH-203,Line B,57.52,1.128,2655,0
2026-04-21 15:00:00,MCH-203,Line B,59.78,1.108,2656,0
2026-04-21 16:00:00,MCH-203,Line B,59.63,1.088,2657,0
2026-04-21 17:00:00,MCH-203,Line B,58.22,1.127,2658,0
2026-04-21 18:00:00,MCH-203,Line B,56.34,1.054,2659,0
2026-04-21 19:00:00,MCH-203,Line B,58.96,1.044,2660,0
2026-04-21 20:00:00,MCH-203,Line B,56.88,1.071,2661,0
2026-04-21 21:00:00,MCH-203,Line B,58.76,1.062,2662,0
2026-04-21 22:00:00,MCH-203,Line B,59.82,1.053,2663,0
2026-04-21 23:00:00,MCH-203,Line B,60.01,1.04,2664,0
2026-04-22 00:00:00,MCH-203,Line B,57.89,1.142,2665,0
2026-04-22 01:00:00,MCH-203,Line B,57.47,1.061,2666,0
2026-04-22 02:00:00,MCH-203,Line B,58.58,1.139,2667,0
2026-04-22 03:00:00,MCH-203,Line B,57.37,1.122,2668,0
2026-04-22 04:00:00,MCH-203,Line B,56.77,1.136,2669,0
2026-04-22 05:00:00,MCH-203,Line B,58.83,1.071,2670,0
2026-04-22 06:00:00,MCH-203,Line B,58.06,1.123,2671,0
2026-04-22 07:00:00,MCH-203,Line B,58.2,1.112,2672,0
2026-04-22 08:00:00,MCH-203,Line B,57.71,1.118,2673,0
2026-04-22 09:00:00,MCH-203,Line B,60.48,1.081,2674,0
2026-04-22 10:00:00,MCH-203,Line B,57.63,1.164,2675,0
2026-04-22 11:00:00,MCH-203,Line B,57.59,1.173,2676,0
2026-04-22 12:00:00,MCH-203,Line B,59.34,1.079,2677,0
2026-04-22 13:00:00,MCH-203,Line B,59.81,1.3,2678,0
2026-04-22 14:00:00,MCH-203,Line B,59.06,1.168,2679,0
2026-04-22 15:00:00,MCH-203,Line B,59.25,1.152,2680,0
2026-04-22 16:00:00,MCH-203,Line B,59.64,1.075,2681,0
2026-04-22 17:00:00,MCH-203,Line B,58.74,1.211,2682,0
2026-04-22 18:00:00,MCH-203,Line B,60.19,1.055,2683,0
2026-04-22 19:00:00,MCH-203,Line B,63.14,1.093,2684,0
2026-04-22 20:00:00,MCH-203,Line B,60.36,1.068,2685,0
2026-04-22 21:00:00,MCH-203,Line B,58.34,1.234,2686,0
2026-04-22 22:00:00,MCH-203,Line B,60.4,1.173,2687,0
2026-04-22 23:00:00,MCH-203,Line B,58.97,1.145,2688,0
2026-04-23 00:00:00,MCH-203,Line B,57.83,1.248,2689,0
2026-04-23 01:00:00,MCH-203,Line B,60.01,1.103,2690,0
2026-04-23 02:00:00,MCH-203,Line B,,1.25,2691,0
2026-04-23 03:00:00,MCH-203,Line B,58.23,1.128,2692,0
2026-04-23 04:00:00,MCH-203,Line B,61.39,1.202,2693,0
2026-04-23 05:00:00,MCH-203,Line B,56.72,1.235,2694,0
2026-04-23 06:00:00,MCH-203,Line B,59.69,1.179,2695,0
2026-04-23 07:00:00,MCH-203,Line B,60.21,1.186,2696,0
2026-04-23 08:00:00,MCH-203,Line B,60.04,1.289,2697,0
2026-04-23 09:00:00,MCH-203,Line B,58.82,1.317,2698,0
2026-04-23 10:00:00,MCH-203,Line B,60.65,1.238,2699,0
2026-04-23 11:00:00,MCH-203,Line B,58.29,1.191,2700,0
2026-04-23 12:00:00,MCH-203,Line B,,1.218,2701,0
2026-04-23 13:00:00,MCH-203,Line B,60.35,1.137,2702,0
2026-04-23 14:00:00,MCH-203,Line B,60.85,1.099,2703,0
2026-04-23 15:00:00,MCH-203,Line B,60.99,1.252,2704,0
2026-04-23 16:00:00,MCH-203,Line B,60.54,1.237,2705,0
2026-04-23 17:00:00,MCH-203,Line B,58.43,1.195,2706,0
2026-04-23 18:00:00,MCH-203,Line B,58.15,1.248,2707,0
2026-04-23 19:00:00,MCH-203,Line B,61.95,1.237,2708,0
2026-04-23 20:00:00,MCH-203,Line B,60.4,1.258,2709,0
2026-04-23 21:00:00,MCH-203,Line B,58.02,1.28,2710,0
2026-04-23 22:00:00,MCH-203,Line B,57.46,1.141,2711,0
2026-04-23 23:00:00,MCH-203,Line B,59.71,1.343,2712,0
2026-04-24 00:00:00,MCH-203,Line B,61.18,1.083,2713,0
2026-04-24 01:00:00,MCH-203,Line B,61.13,1.295,2714,0
2026-04-24 02:00:00,MCH-203,Line B,60.69,1.3,2715,0
2026-04-24 03:00:00,MCH-203,Line B,59.46,,2716,0
2026-04-24 04:00:00,MCH-203,Line B,61.73,1.212,2717,0
